timestamp,tweet_text,username,all_hashtags,followers_count,Extra,Extra
21/11/2019 14:33,"While I enjoy using Uber for traveling the convenience is nice to have.  While most of the drivers are friendly it's really only convenient in down town areas where you don't have to travel far.  I'd use them for work but it would be quite costly for a daily convenience. I work partial swing and I'm not sure who would be up at 1 am to get me home.  They only send 5 star drivers out.  I would love to dock a star to some drivers that have really filthy cars but if their car is their income source you can't.  There's really no way to leave feed back about that either.I never let an Uber driver pick us up at our house. I wait at the main drag to the complex entrance.  I've heard too many Uber drivers heading back and robbing the place.  I found Uber is really only convenient for traveling around a big city. If you are outside of the city it costs a bit more.  We have used them for trips and they were wonderful.  No communication, no worrying about tips and no chance of being dropped off at the wrong location due to the language barrier.  The app does all that for you and all you do is tap for a pick up request. Thank god for Google Maps.I prefer them over our local taxi cab drivers as most of them scare the hell out of us. Local taxi cab drives drive insanely fast, do unethical/safe maneuvers while driving, or turn the meter off (which is illegal in any state) and start shouting flat fee rates.  If this ever happens to you ask them to let you out where you are.  If they're an ass about the whole situation don't even pay them and contact their supervisor immediately to the company they are with.  This by US state law it is illegal to turn off the meter at any point a passenger is in the vehicle.  Report them to their manager after they leave. Request an uber or lyft service instead.", qwikad',"['AdvertiseForFree', 'Attn', 'Uber', 'Lyft', 'Drivers', 'Make', 'Extra', 'Money']",93127,,
21/11/2019 14:32,I've used Uber in various countries this year and service was good. Perhaps they should enhance their customer service., RevEverett',['Uber'],5679,,
21/11/2019 14:31,"We experienced an awful organized crime (with gun shooting threats and robbing) that happened to us while riding the uber service during our visit to South Africa.We ordered an uber from our hotel to ""catch a meeting"" in the airport at on 31st-07-2019 at 14:48hrs, 1-half way to our destination on the highway a civilian car drove beside us and asked the uber driver to pull over2-the uber driver parked aside3-three gunned men came out of their vehicle and approached our car 4- Searched the glove compartment and the car trunk but they surprised that we have no luggage ""because they expected that we are leaving the country so we will have all the belongings and won't even have time to report the incident to the police because we will have a flight that we would rather catch""5-The approached our windows and threatened to shoot us if we didn't give up all we have6-They took 800USD and left awayHaving the above said, we consider uber solely responsible for this incident as we were under their chastity and they should have their safety and security measures and standards which shall compensate us for the risk and terrible experience we had and the money we lost but they have not done any action so far although we have reported to them the full details.We are currently back to Dubai/UAE and we trust in your international neutral standard when it comes to life treats and peoples' safety in taking the issue up with them Please find attached the police reports and the uber trip detailsYours sincerely,Abdelmutaleb Awad*******888DubaiUnited Arab Emirates", fmtoday',"['FMTNews', 'Uber']",97137,,
21/11/2019 14:29,"I left my phone in the car during my last ride. I have been trying to contact them through the website for 12 days with no luck. It is obvious that every response is automated, and there is absolutely no way to reach a human at the company as a rider. Uber... where are you? You have failed me. I need my belongings returned.", illiotti',['Uber'],2634,,
21/11/2019 14:22,I was charged four times for one trip each of them different prices. I had to write a complaint to the bbb to in form them. Next im going after the driver since uner cant seem to be reached I will never ever take uber again and when i take lfyt ill use a dummy debit card so that only the amount i owe is taken off. Im not done going after uber though. I will be getting my money back and this is not the last place this will be posted. Ill be posting every where i can with screen shots of the money this company stole, dev_discourse',"['Uber', 'transport', 'pollution']",60611,,
21/11/2019 14:21,Uber does not keep record of the destination address you put. The driver can put whatever destination address she/he wants and you will not get your money back if you get charged your coriders' fare. I was told they did not have a record of the the destination address I actually put., bottyy',['Uber'],2325,,
21/11/2019 14:20,"I requested a ride from Fort Worth, South Henderson Street to Irving Texas. The upfront fare they showed is 40.50 for economy ride and they said I have an offer of 25% max of 10$ per ride discount so it will be 30.50, then this driver Aashish in Toyota Corolla ** came and literally said “Oh I was going home"" and I got a ride which is exactly close to my home that's convenient for him he said and then he took his own favorite route as per his wish and then at the end they charged me 8.96 dollars extra apart from 30.50 saying the toll charges, which means the total fare is 49-50$?? In a non busy period, that is never a fare till now. It's maximum 35-36 and or 38-39 in a busy time. ", PaulDDDaughters',"['Tax', 'Uber']",2221,,
21/11/2019 14:18,"Earlier, Uber was great. They used to provide prompt customer service and quick redressal of issues. Now, there is no person you can speak to, there is no acknowledgement even if you complain and random multiple charges are being deducted for the same trip. Thank God for Ola, otherwise UBER is such a scam.", BenjaminBathke',"['Slush19', 'mobility', 'Uber', 'sharedmobility']",2157,,
21/11/2019 14:18,"Uber is the worst, they charge for everything.  They allow their drivers to say that they are at the destination so that the customer is charged a waiting fee.  I was literally waiting on the driver outside for 7 minutes because he was at the wrong complex and i get charged a waiting fee.  To top it off uber allows their drivers to text and drive. I sent the pics to uber, and they stated that it is not a cause to be alarmed. I have more, but it keeps freezing when i upload more pics. Alot of the uber drivers are rude and uber doesnt care. Uber only wants your money", hacker_news_hir',['Uber'],287,,
21/11/2019 14:17,"I have been using Uber as a rider from 2016 with a good passenger rating. Never had issues with any driver and my experience was in general good. A month ago Uber disabled my account. I reached customer support and after a few email exchanges, customer support sent me a rude (and offensive) email that I have violated the terms and conditions. I can safely say that this is truth challenged. I have no duplicate accounts, I am quiet as a rider and cooperative and never caused any issues. I asked customer support if there is a mistake and if they can lift the suspension but they ignored my request. This is no way to treat a client. Uber deals with problems because it cannot handle the vast clientele it has currently and makes mistakes, but this is no way to treat someone like this. I believe that TLC should investigate further how Uber is operating in terms of customer support, as well as monitor it much closer.", ride_guru',['Uber'],3074,,
21/11/2019 14:14,"Uber Eats cancel order without refund. @UberEats Hi friends. Don't order any food from Uber Eats. He will get your money and do not deliver your food, That is my experience and story. It can be with you and Its customer support will not resolve your problem. The delivery boy did not come at my home.", avinashiitd',"['fraud', 'sham', 'Uber']",1542,,
21/11/2019 14:13,"Checking my Credit card I report, I found that UBER charged me 24.99 USD without my permission.  I bought a one-time-Ride-Pass when visiting in New-York in June 2019. I did so after getting a promotion message from the company. The fact that Ride-Pass is recurring was not mentioned. At least, I was not asked to approve a recurring monthly charge. Asking the company for a refund is mission impossible. There is no email address and no way you can contact them.Also, once you were entering a payment method, there is no way to cancel it, unless you enter a new credit card. The only way will be to delete your account.", SusanFourtane',"['mobility', 'uber', 'Slush19', 'Helsinki']",4126,,
21/11/2019 14:13,"We wrote this review because we wanted to let everyone know what happened to us in New Orleans and Uber did nothing about it. We went on vacation to New Orleans to take a cruise. We arrived the day before, The suggestion from our travel agent, just to make sure that nothing went wrong.We are new to Uber and our ride from the Comfort Inn Suites at the New Orleans airport to the Port of New Orleans on Feb 7 was the first time using Uber.  This was at the suggestion of the Comfort Inn Suite and we were happy with the service that was provided to the Port of New Orleans. Mileage of 14.34 and drive time of 36 minutes as recorded with a value of $21.78. On our travel from the Best Western Plus on St Charles Ave to the Louis Armstrong airport on Feb 19 was a total of 15.77 miles and a trip time of 31 minutes and with a fare charge of (adjusted by Uber from $44.11) $39.07 is still $17.29 more than our first ride with only a difference of 1.43 miles and 5 minutes. It took two weeks to get a response back from Uber. This is unprofessional.  We had explained in detail on the cost of all three of our trips with Uber, and the last trip, we where over charged, due to the driver taking a longer route. Plus the driver was on the phone with his wife when driving.  In Louisiana, law prohibits talking on your phone while driving, that is called ""Distracted Driving"" and the driver put us in harms way and insurance companies like to hear about this when it comes to distracted drivers.    We said that I will call both Hotels, and complain, we also said that I will get a hold of Uber Head Office, plus go on social media, and do a negative review, plus do a negative review on the Uber app.  My husband and I are very upset on how this has been handled, with the Uber company in New Orleans to a point that they stop returning emails, even with the Uber app.That is a very expensive 1.43 miles and 5 minute ride. The first refund proposed by Uber was $.29 we find to be a joke and totally inadequate and we were hoping that Uber would reconsider a more substantial refund.  They have refunded us so far around $10.  When checking the distance to the airport it should've been $28.00.  Since then we have not heard from Uber. Specially with the last email asking for the email for head office.So we are done with the games, will be posting this note on all social media to let everybody know be aware of Uber ripping customers off and for their safety. Plus we will also be placing this on the website of the hotels that we were staying at.This could've been prevented if they communicated with us and reimbursed us the difference which they did not I guess money is more important than having a customer base.Josie and Gordon", PaulESamson',"['Uber', 'Business_News', 'Dara_Khosrowshahi', 'Travis_Kalanick']",4133,,
21/11/2019 14:12,"I took Uber from IGT 1 to Sector 25 Noida and it shows rent of 820 approx. on Uber Premier, which looks good but when I reached my location without any stoppage driver asked me to pay 1210 rupees which is totally disappointing for me as prepaid taxi outside airport is even charging 950 rupees. But when I cross checked with my trip charges then I was shocked to see billing of 835 is showing on my app. I asked the driver to talk to Uber and check the same but he refused and asked to pay his charge as per his Uber application and write mail to Uber for the claim. I do took pictures of driver's mobile application screen and there is no transaction or reference number to track. Only amount, date, location is shown in it and same is with my trip detail in my Uber app. When trying to download receipt of this trip it's not opening as Uber Lite is not supporting this function. When trying to download Uber application it's not getting download. ", ElCorre80232312',['uber'],244,,
21/11/2019 14:11,"So my husband and I thought to let everybody know about our experience in New Orleans with Uber. We will never take Uber again. We went on vacation to New Orleans to take a cruise. We arrived the day before, The suggestion from our travel agent, just to make sure that nothing went wrong. We are new to Uber and our ride from the Comfort Inn Suites at the New Orleans airport to the Port of New Orleans on Feb 7 was the first time using Uber. This was at the suggestion of the Comfort Inn Suite and we were happy with the service that was provided to the Port of New Orleans. Mileage of 14.34 and drive time of 36 minutes as recorded with a value of $21.78. ", EricNews8',['Uber'],2647,,
21/11/2019 14:10,I was in Montreal last week as it was raining. Wanted a quick ride to my destination so booked an Uber. The amount displayed was between 27-35 (which included surge). I didn't mind it as I was running late and wanted to get to the destination on time. Unfortunately there was an event taking place at the location and the cops had blocked some of the roads - due to heavy traffic and roads being blocked it took me 50 mins to get to my destination as opposed to 20 mins and to my surprise at the end of the ride the driver told me there is waiting time added to it which I wasn't aware off as Uber doesn't tell you the amount right away. You don't have the visibility as you do in most cabs. You can see the meter and make a quick decision of either taking the ride or stopping it right away., ParisEYoung',['uber'],892,,
21/11/2019 14:08,"Launched app, was quoted $47 for the 30 mile ride home, what I expected, and what I've paid generally dozens of times. Got picked up and was later billed $133. Triple the quote. Uber says I confirmed the change. I did not, nor would I ever do so. I could have taken a limo for less than that. Dispute denied, just shut up and pay. I fired Uber, and will never use them again.", OliviaS97037757',"['fooddeliveryapp', 'business', 'food', 'appdeveloper', 'appdevelopment', 'foodapp', 'foodcater', 'ondemandapp', 'ondemandfoodapp', 'appdevelopersindia', 'appdevelopersusa', 'mobileapps', 'uber', 'ubercatering']",4242,,
21/11/2019 14:07,I placed an order on Uber Eats and the food never showed up but I was charged anyways. I called to tell the customer service reps but they ignored me. The food never showed up and now I can't eat my lunch because I gave my last money to eat today. This is completely unfair that my food never shows up and I still got charged! I want my 13 dollars back!, alexsnurnikov',"['uber', 'lyft', 'DrinkingMoreOrDrivingDrunk']",785,,
21/11/2019 14:06,"Customer service is absolutely terrible. I have recently been locked out due to some background check. In the middle of a fair mind you. I recently relocated to a different state and have a different driver's license. The old state driver's license was still active in my account but due to it no longer being a valid license, and I supplied the new one, the background check failed and now I have to wait 7-15 days for a resolution.", TravelWithKeO',"['uber', 'lyft', 'viberide', 'atl', 'miami', 'ftlauderdale']",3443,,
21/11/2019 14:05,On Thursday 27/06/19 I lost my wallet with a significant amount of cash and important identity cards and ATMs. Tried to call Uber. There are no customer helplines. Uber allows to connect to drivers but the driver had picked other rides and so that leaves me knowing that the next rider might have taken up the wallet but I can't do anything about it., ckazok',['UBER'],1790,,
21/11/2019 14:04,"Drivers take longer routes just to charge you money and they don't give you, your money back. I had the worse taxi experience with this company, driver turn all the way around and they charged me distance and long and they didn't want to give me my money back.", AndyDelaup',"['Uber', 'Lyft']",246,,
21/11/2019 14:03,"I ordered an Uber around midnight, it said it was going to take 9 minutes so I waited, left the club with 1 min to spare, saw the car pull up, got in, only to be told the taxi wasn't for me - he hadn't even asked my name!. He said he wasn't taking me and to get out and drove away. I looked at my phone and it came up driver has cancelled. My original ride was going to cost £20. I tried to book another Uber and the price had been upped to £40-50!! I had to go home late at night on the tube with a walk at the other end which I didn't feel comfortable with. ", Privacy4Cars',"['Uber', 'privacymatters']",268,,
21/11/2019 13:58,"On 6/22 at 2:45PM I took an Uber. The driver (""Salaheddin"", who was a much larger man than me and could easily have removed me from his car) claimed that I was drinking in his car in the middle of the day and spilled it all over his seat. I demanded Uber refund the money and they showed me a picture of a cup with some liquid on it, and a car seat cover with some liquid on it. Probably not even his car.", The_IdeaGuy',['Uber'],145,,
21/11/2019 13:50,"Uber's customer service department is absolute GARBAGE! All i needed was help changing my password because someone had hacked my account. They wanted information like my social security #, which I was not going to provide. There is no # to call them unless you pay for a premium membership - so i went to their chat support. 7 representatives came into the chat and left immediately without resolving my simple request! Or giving instructions on how to change my DA*N password! Lyfe will have my business from here forward.", DealsHeaven4u',"['FREE', 'Uber', 'Lyft', 'PROMO', 'CODES', 'UberEATS']",1071,,
21/11/2019 13:47,"Uber's customer service department is absolute GARBAGE! All I needed was help changing my password because someone had hacked my account. They wanted information like my social security #, which I was not going to provide. There is no # to call them unless you pay for a premium membership - so I went to their chat support. 7 representatives came into the chat and left immediately without resolving my simple request! Or giving instructions on how to change my ** password! Lyft will have my business from here forward.", ChasingNews',"['Uber', 'ChasingNews']",11167,,
21/11/2019 13:47,"And where have all the good drivers gone? Maybe to Lyft?  Driver nearly an hourlate,did not rely to text or answer phone. Left my elderly mom.  She tried o contact uber safety and got a recording", RuwanSubasinghe',"['Uber', 'Deliveroo', 'gigeconomy']",1343,,
21/11/2019 13:46,I was charged 60 dollars for a ride that was only 16 dollars. I was also put through hell just to get in contact with their support team who did nothing to credit my account. I was then told that it was given in UBER credit after they overdrafted my account. I am very upset that my issue has not been resolved and it happen a week ago. Bad customer support., a_ridsdillsmith',"['uber', 'drivers']",24,,
21/11/2019 13:46,"I usually don't use Uber but I went away and had no one to take me. I had a Uber gift card but not enough money for both ways. Instead of using the balance on the gift card and charging the rest to my regular card, they did not bother to charge my gift card. They refuse to give me a refund. Customer service is the absolute worst because there is absolutely no number to call. It is by email only. This company is ridiculous and I would find another company to use.", anny_arun',"['uber', 'Airport', 'Uberpricing']",397,,
21/11/2019 13:45,"I have driven with Lyft for quite some time and I have a 5 star driver rating. I say that to clarify it's not me. I have been trying to sign up to drive with Uber quite unsuccessfully for the better part of year. With two separate accounts even. Both times with both accounts after passing background checks and all other necessary REQUIREMENTS they have held me up each time because they claim I am submitting a profile picture that isn't visible. I have submitted photo after photo after photo after photo, some of which were currently being used and or accepted by Lyft and Hyre. So it cannot be possible that these photos are anything other than exactly what is requested.", juanmaelturista',"['Uber', 'privacy']",326,,
21/11/2019 13:44,"Well done,fast the way of treatement is respectful and smart love itHope for more like thatEasy ,smart,comfortable ,pricless and always improve themselves in many ways ,", chilumba',"['Data', 'Uber', 'rideshare', 'Economist']",508,,
21/11/2019 13:40,"I've been using Uber for a good 3 years now.  Going to and from the airport, events and other places I want to go but don't want to hassle with finding parking or walking through acres of parking lot after I've arrived.  Love the convenience of being picked up and dropped of right at the front door and I've had such nice experiences with meeting the most kind and positive Uber drivers. I've been around for a long time and am glad there is a service like this now. Sometimes I am afraid to go here or there because I'm concerned I'll get lost but with Uber I no longer worry and just go! One more thing.... ** If you want to sign up with coupon code jodir282ue you can get up to $20 off your first ride. **", NogooDLIBKOLABO',['uber'],2759,,
21/11/2019 13:40,"2 fraudulent trips on bank acct. Called Uber. Support only available thru app. I don't do data. Went to website. First time ever. My email was already in use. Used forgot password option 3 times. They sent LINK to reset password. I used it. Then a 4 digit code was required to complete password change. There was NO code in ANY of my emails from them. Can't sign in. Can't try to get my money back from the fraud. Bank still to investigate, but they had advised me to call Uber about it in case their investigation (claim) provided no results for me. WORST COMPANY EVER!!!", SouthrnComfort6',"['LetsTalkMoney', 'Uber']",1633,,
21/11/2019 13:38,"I take pride in driving, that is why I am quitting today. During drive time I may pick up a lawyer, a wink, a prostitute or kids that need a diaper change or a random person who doesn't bath. My cars are cleaned 5 times a day and I carry spray. So for a guest in my car to say I need deodorizer that's rude. If I am driving through a green light and it turns yellow one cannot stop in the middle of the street. There is a reason a passenger doesn't have a car. Uber never asks the driver about the passenger reports, so I am quitting. I will never give one of these passengers a ride anywhere in my car. Uber cheats drivers daily, they only hire Asian customer service reps, and the guy who works at the San Bernardino green light is a huge ** who wears a sweater and basketball shorts. If you do not drive 12 hours the dispatch punishes drivers with 2.00 fares for up to six hours. That's why they are being sued for unfair practices.", LorrieSays',['uber'],137,,
21/11/2019 13:34,"My first experience did not go well. I'm in Waikiki and needed a ride from a hotel to a restaurant for a scheduled luncheon. The app worked well and the driver was to arrive in 3 minutes. There were pick-up time adjustments as the 3 minutes passed and 15 minutes elapsed. We are now late for the luncheon when a text is received from the driver that he cancelled our ride. A new Uber request is sent and a driver dispatched with a, ""be there in 3 minutes."" No Uber after 6 minutes; however, the driver telephoned to indicate she was lost but should arrive soon. We stayed in touch by phone discussing her locations location as updates were provide. The car finally arrived and on our way to the luncheon arriving 50 minutes late. My return to the hotel from the restaurant went well.", IMS00raj',"['Uber', 'LazyCustomerService']",47,,
21/11/2019 13:22,"I booked an Uber ride and the driver immediately accepted the trip. The app showed me that the driver is very close to my starting point, but I could not find him anywhere. Then within seconds I received a notification saying that I am in the trip and will arrive at my destination soon. But I was still waiting at my starting point waiting for the driver to arrive. I wrote to the driving asking him where he is. No reply, and I could see him moving towards my destination.", techcentrik',['Uber'],76,,
21/11/2019 13:21,"Apparently, it must be an easy way for Drivers (and Uber) in the Miami, Florida area to make a quick buck without working, as I was hit with not one, not two, not three, but SEVEN bogus charges within the span of 2 weeks. The game apparently works like this: you request a ride, the driver accepts the ride request, the driver gets near the pickup spot, cancels the request, charges your card for the cancellation (hoping you never notice the charge), then goes on to his/her next victim in the area.", Lee1969Ward',['Uber'],760,,
21/11/2019 13:21,"I have a temp medical condition that prevents me from driving, still have to do errands. Taxis in my area are unreliable & don't take cards. So I thought I'd try Uber. Downloaded their app , entered info they asked for ; scheduled a car , waited past due time , got a cancellation notice for no funds (I gave them my credit card) ; tried to re-schedule , same issue. Each time the notice gave an address 2 numbers off of mine but close so I know no car came. There is no way to contact anyone by phone or online to help resolve the issue. Never again .", JohnVRider',['Uber'],1193,,
21/11/2019 13:20,The two drivers in Chicago left because they did not come to the pick up area. They went to the wrong street both times. We waited for 45 minutes and they charge us $5 both times for not being there. Uber is a great concept but have horrible drivers. This is the last time I ever use Uber again., CBinsights',"['Uber', 'startup']",86200,,
21/11/2019 13:16,"I am a long standing rider with Uber, had better and worse experiences, but recently I was shocked by them. I rode with my mom and my mom opened a bottle of club soda, basically water with gas in it, and it spilled a bit. She apologized and cleaned it, but it is water after all. When you step into a car from the rain, you bring water in... We were charged with 80$(!!) cleaning fee. I sent them pictures of what they called the “mess” along with pictures the bottle in question. They still insisted on charging 20$ fee for cleaning water... And here I thought water IS a cleaning agent and not something to be cleaned.", _UberRealEstate',"['uber', 'uberrealestate', 'realestate']",4178,,
21/11/2019 13:16,"So, it had been a while since I visited New York City. At LaGuardia Airport I wanted a cab to get to my destination in Brooklyn and the Yellow Cab drivers refused to take me. I had truly forgotten how racist the Yellow cab drivers were in NYC. BUT! Thank GOODNESS for Uber! Downloaded the app, got my ride and used Uber my entire stay in NYC. TO HELL WITH THE YELLOW CABS! UBER IS THE GREATEST!", forbes_india',['Uber'],1188473,,
21/11/2019 13:14,"I am a senior citizen and I tried to sign up for Uber. I went to the website to create an account. I supplied my name, an email address, a cell phone # and password. Afterward, I realized I had not used the correct email address. Thus began a vicious cycle. When I tried to change the email address, it said the phone # I provided was already in use. It kept asking me to send a screenshot of my phone. I have no idea how or what that entails. I could not find a phone # or customer service agent. There was nowhere to go to complete the transaction. I ended up going to GogoGrandparent through Lyft, but I would prefer Uber.", panaceatek',"['Uber', 'Appsolution', 'features', 'usa', 'sales', 'b2b']",288,,
21/11/2019 13:09,"Very convenient/useful/good to have and important if you don't own your own car or can drive. The prices are suprisingly very affordable. I will definitely never call or take a taxi ever again lol. Everytime I have used Uber before, they are usually there and show up within 15 minutes of me submitting the order. You can watch the driver in live time they the map on the Uber app so you know where he is and how far", MAMStweets',['Uber'],23,,
21/11/2019 13:05,"I called for a ride. A woman jumped in the car and they drove off despite me showing him that it was me who called. I was then charged for the ride. I complained and the fare was refunded. I was also charged a flat fee of $6.95, which they refuse to refund. Why would I be charged when it was the driver's error?! They have ignored my emails of course. I will NEVER use Uber again! I'll stick with cabs or Lyft.", ShadiYazdan',"['Uber', 'security']",466,,
21/11/2019 13:05,"I was transported by Uber a few times by the VA. Sometimes they were on time, sometimes not. I only had one bad experience with them, and was a rude driver. He didn't seem to want to take me at all. I'm sure the VA paid good money to transport me, but he was just real unfriendly.", SusanneBrunner',['Uber'],4982,,
21/11/2019 13:04,"I have asked several times from the tech support team   "" where would I go to print up ALLmy receipts with Uber......Uber wants to charge me $1.00 join a service for that feeTHAT IS RIDICULOUS AND CHEAP OF THEMTHUMBS DOWN UBER   ZERO RATING FOR YOU", andrea_ennio',['Uber'],41,,
21/11/2019 13:00,"At late night hour Uber driver after accepting my trip drops me midway in a deserted parking and threatened me as my trip was booked on online payment and he wanted cash. The follow ups with Uber and their responses have been appalling. On asking for driver contact details for registering a Police complaint they are denying it on account of privacy issue and sharing the car's name plate, an Information that I am sharing in my every conversation and complaint. As a company #Uber is more concerned about protecting the interests of their Driver Partner but not keen in safeguarding the safety of their Customer.", klinthicum',"['light', 'buses', 'Uber', 'Lyft']",99,,
21/11/2019 13:00,"I used Uber for the first time, I ordered a taxi and I received messages saying a taxi was on its way only for them then to cancel it, this happened twice in the space of 20 minutes or so. It was around  2am on and I was on a dark road waiting. Then I received another message saying a taxi was on its way and would be there in 8 minutes. A good twenty minutes later it still hadn't arrived. I rang the  driver and he said he was on his way. After another ten minutes he rang me to say he had arrived! He had not! I explained where I was only for him to then hang up on me! To make matters worse Uber  then messaged me to say they had taken �4.00 off my card because I had cancelled the  ride! I then had to walk three miles home. I cannot get any response from Uber. Stay away from the scamming b stards.", darrenculbreath',"['Uber', 'SlashGear']",1689,,
21/11/2019 12:56,"I requested an Uber as I usually do and the trip went very good. As soon as I reached my destination, a friend opened the door for me to help me with my Bags. I always look back to see if I forget anything, and I didn't, and my friend didn't see anything wrong with the seats as well. The next day I received an email stating that they are charging me for a cleaning fee of 80 Dollars. There was nothing wrong with the backseats. I tried contacting Uber support but it was worthless. Nobody answers via text and they don't have any customer service number. After this horrible experience I don't trust this company anymore. I will no longer be using uber services for their lack of professionalism, and the accountability of your lousy driver.", RhonaAMaysing',['uber'],186,,
21/11/2019 12:55,"I usually have good experiences with Uber but this one driver charged us for a cleaning fee, his vehicle was already a mess to begin with. Not sure why Uber doesn't do anything to protect consumers about these kinds of charges. We didn't bring anything with us or did we have any food or any accidents in the vehicle.", techjunkiejh',"['Uber', 'Lyft', 'Peloton', 'TechJunkieNews']",28301,,
21/11/2019 12:55,"My husband and I just got back from a walk home after never being picked up by our Uber driver. She ignored our calls and shortly after canceled our ride and we got charged. This is not the first time this has happened to us since moving to Orlando. We have been putting two and two together with the Orlando area and Uber drivers. We have discovered that people put in for rides, rides show up close by but never pick you up and then either, you cancel or they cancel, either way you get charged! What?! This is crazy, we have used Uber for years and this is unexceptionable. We will not waste our money on a company that doesn't regulate their employees to pick up people or have any record of them ignoring calls. I guess it's time to try a new company like Lyft. Change needs to happen in Orlando, I am not the only one with concerns.", tech_cheers',"['cheers', 'technology', 'tech', 'mobile', 'android', 'androidauthority', 'recording', 'audio', 'uber', 'record', 'whenever', 'trip']",2707,,
21/11/2019 12:47,"I used to absolutely love Uber and took daily trips to and from but I swear this year both Uber and Lyft's prices have skyrocket. Even riding pool has gone up tremendously. It's crazy that people have now decided to pay co workers weekly to carpool with them rather than get an Uber. More people are going to go back to trains and buses in order to save money to get to and from work. Either that, or go ahead and get a car because you'll end up paying a car payment anyway riding daily with this company if not more.", Father_OBlivion',"['PoliticsLive', 'Airbnb', 'Deliveroo', 'Uber']",26,,
21/11/2019 12:47,An Uber driver was parked in a van with his door open waiting for a customer to come out. My son asked this driver to call 911 because there was a girl running around trying to stab him and his friends. This driver refused to call 911. Then this girl and a guy with a hoody on came up to my son and the guy stabbed my son in the neck and ran off. This Uber driver was still sitting there when this occurred. My son was on the ground holding his neck and blood was rushing out and he again asked your driver to please call 911. This Uber driver once again refused. , afreund68',"['uber', 'ridepass']",45,,
21/11/2019 12:46,"Feedback about the booking fee. Recently Uber started to charge a so-called booking fee, claiming that this is to support one of a sudden safety initiatives. What am I getting from your safety initiatives? Just another trick to charge customers more. Would love to see the list of Uber initiates they currently do for passengers. Also, there is no transparency about the fee. It should be added to the estimated cost of a trip before a customer orders rather than in a sneaky way of adding after the fact. Just very frustrating because such a reputable company like Uber make its customer feel like fools.", EWGnetwork',"['Uber', 'AirPollution', 'TrueCostOfUber']",2019,,
21/11/2019 12:46,"Uber steals what little drivers make and puts the money in their fat pockets. Doesn't even come close to making minimum wage. Uber is too busy stealing from drivers while reducing their pairing. They control your earnings and steal 40% waste of time, money and gas. You'll drive around more looking for trips than you would actually driving passenger. If you complain Uber retaliates. Uber has made numerous changes to drivers earnings while they collect all the profit including the pools that should count multiple passengers towards your quest. Instead only counts as one trip. You make less than minimum wage and isn't even worth carpooling to work. Drivers are going on strike for a reason because Uber steals from them. Waiting two hours for a passenger nothing. It's not even worth it carpooling to work.", DDDaughters',"['Uber', 'Taxi', 'ThursdayThoughts', 'TFL']",2945,,
21/11/2019 12:41,"Uber has been nothing but a headache since I started working for them. I take a 1 hour drive and they take the money away from me saying that I picked up the wrong person from a specific household to a business. Please tell me what the likelihood of me picking up someone from a house and go in one hour away to a business and we picking up the wrong person is.... Oh you say it makes no damn sense, yeah you're right. Smfh. Uber takes no time whatsoever to do any sort of investigation not even an email to find out anything at all from the driver. They just send an email saying that they took your money and you wasted your time. This is not the only nonsense that I have had to deal with. A customer broke the handle of my car and there was a huge run around with handling that. I will no longer be driving with this unprofessional company and I will be taking legal action.", aarontupaz',"['Uber', 'FREE']",4070,,
21/11/2019 12:35,"My friend referred me to open an Uber account, and I received a C$10 promotional discount. I took Uber from Pearson Airport T1 to Dufferin and Steeles area on May 19. The upfront price was C$30.78, the final price was C$37.66, and I took screenshots of both. I wrote to Uber and attached the two screenshot pictures. I was advised by Uber that there is a C$2.75 for booking Fee, and C$4.50 for Airport Surcharge, and Uber replied as follow: ""The estimated amount of the toll or surcharge is included in your upfront price before taking a trip. On this trip, your actual route included roads with tolls or surcharges that were not accounted for in your predicted route and your upfront price was adjusted."" ", DDDaughters',"['taxi', 'Privatehire', 'London', 'Uber']",2945,,
21/11/2019 12:27,"If I could rate this experience any lower, I would. This was my first and last trip with Uber. My credit card was charged $33.60 for the trip to my destination, and $113.62 for the return trip. I contacted Uber and they would not refund the overcharge. This is certainly no way to run a business and no way to treat their customers. Terrible experience. Next time I will call a cab. Attached are photos of my receipts.", dwhdesign',"['branding', 'NewLogo', 'LogoDesign', 'GraphicDesign', 'Facebook', 'Uber']",226,,
21/11/2019 12:26,"I moved back to Huntsville, Alabama in May of 2019. I had left in Feb, 2019, and moved to Florida and then Dallas, Texas. I had tried ""Uber"" in Florida and Texas and did pretty well. When I returned to Alabama, I uploaded all of my new driving requirement documents and was held up on one particular document, the 20 point inspection. I went to a certified mechanic and paid for the inspection and my 2017 Camry passed with flying colors. ""Uber"" denied it. I was shocked. ", RadarrAfrica',"['Radarrafrica', 'uber', 'southafrica', 'businessnews', 'latestebusinessnews', 'businesstoday', 'logistics', 'transportation', 'companiesnews', 'news', 'africa', 'business']",28,,
21/11/2019 12:25,Scheduled a ride to the Tampa Airport. Driver never showed up with no notice. Tried to book a ride again but web site couldn't or wouldn't supply a ride. Ended up having to book a regular taxi. Won't count on Uber again!, SeoAbhimanyu',"['DataScientist', 'uber', 'bengalure', 'analyticsjobs', 'analytics_jobs']",250,,
